X,Y,OBJECTID,Lic_Type,Lic_No,Lic_App,Status,Iss_Date,Exp_Date,Fee_Code,Dup_Cnt,Master,Term,GeoCode,Off_Code,Name,Site_Addr1,Site_Addr2,Site_City,Site_State,Site_ZIP,DBA_Name,Mail_Addr1,Mail_Addr2,Mail_City,Mail_State,Mail_ZIP,Site_Cnty,Site_Tract,POINT_X,POINT_Y
-117.002238678078527,32.790211891789731,8549,75,606939,APP,PEND,,,,,N,12,3707,,TUPELO RESTAURANTS INC,9160-9200 FLETCHER PARKWAY,,LA MESA,CA,91942,DRAFT REPUBLIC BREWING COMPANY,,,,,,SAN DIEGO,150,6330488.58910102,1868128.31150438
-117.002238678078527,32.790211891789731,8550,75,606939,APP,PEND,,,,,Y,12,3707,,TUPELO RESTAURANTS INC,9160-9200 FLETCHER PARKWAY,,LA MESA,CA,91942,DRAFT REPUBLIC BREWING COMPANY,,,,,,SAN DIEGO,150,6330488.58910102,1868128.31150438
-117.00221430138366,32.78956208009275,8551,41,487436,LIC,ACTIVE,2010-04-28T00:00:00.000Z,2020-05-31T00:00:00.000Z,,,Y,12,3707,,SHOREES  SLWAN,9104-06 FLETCHER PKWY,,LA MESA,CA,91942-3424,WEEVIL BURGER RESTAURANT,,,,,,SAN DIEGO,150,6330494.375,1867891.83199995
-117.000896303137836,32.644344720522248,8552,41,536394,LIC,ACTIVE,2013-12-09T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3702,,I WOK INC,1459 E H ST,,CHULA VISTA,CA,91910,I WOK RESTAURANT,,,,,,SAN DIEGO,134.21,6330518.91199999,1815053.401
-117.001786308501266,32.751966431605162,8553,21,503973,LIC,ACTIVE,2011-08-11T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3700,,VALLEY FARM MARKETS INC,9040 CAMPO RD,,SPRING VALLEY,CA,91977,VALLEY FARM MARKET,,,,,,SAN DIEGO,138.01,6330527.27799998,1854212.19699996
-117.001786308501266,32.751966431605162,8554,86,503973,LIC,ACTIVE,2012-03-12T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3700,,VALLEY FARM MARKETS INC,9040 CAMPO RD,,SPRING VALLEY,CA,91977,VALLEY FARM MARKET,,,,,,SAN DIEGO,138.01,6330527.27799998,1854212.19699996
-117.001219812760098,32.751028421973722,8555,20,516892,LIC,ACTIVE,2012-04-18T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,Y,12,3700,,BASAKA PETROLEUM INC,9111 CAMPO RD,,SPRING VALLEY,CA,91977,BASAKA PETROLEUM CO B P C,,,,,,SAN DIEGO,137.01,6330698.99,1853869.659
-117.000960982424687,32.751690923464089,8556,20,582957,LIC,ACTIVE,2017-10-30T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3700,,A&S PARTNERS LLC,9108 CAMPO RD,,SPRING VALLEY,CA,91977,A & S ARCO,,,,,,SAN DIEGO,137.01,6330780.30527975,1854110.12832166
-117.004667310971328,33.236423591284918,8557,2,476090,LIC,ACTIVE,2009-05-14T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3700,,TRIPLE B RANCHES,15030 VESPER RD,,VALLEY CENTER,CA,92082-6239,TRIPLE B RANCHES,,,,,,SAN DIEGO,191.06,6330917.31099999,2030483.432
-117.001073039245185,32.838238386538144,8558,20,393255,LIC,SUREND,2002-12-11T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3715,,LEMON GROVE ULTRA MART INC,9035 MISSION GORGE RD,,SANTEE,CA,92071,QWIK KORNER 2,,,,,,SAN DIEGO,166.05,6330972.68599999,1885599.541
-117.001073039245185,32.838238386538144,8559,21,393255,LIC,ACTIVE,2006-11-07T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,Y,12,3715,,LEMON GROVE ULTRA MART INC,9035 MISSION GORGE RD,,SANTEE,CA,92071,QWIK KORNER 2,,,,,,SAN DIEGO,166.05,6330972.68599999,1885599.541
-117.000120936336643,32.750771131975625,8560,48,567570,LIC,ACTIVE,2016-05-12T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3700,,BANCROFT BAR LLC,9143 CAMPO RD,,SPRING VALLEY,CA,91977,BANCROFT BAR,,,,,,SAN DIEGO,137.01,6331036.173,1853773.615
-116.999749288923752,32.707717212469085,8561,20,372354,LIC,ACTIVE,2001-01-03T00:00:00.000Z,2019-06-30T00:00:00.000Z,,,Y,12,3700,,BALLOTE CHONG ENTERPRISES INC,9307 JAMACHA BLVD,,SPRING VALLEY,CA,91977,LA PRESA MARKET,,,,,,SAN DIEGO,139.03,6331037.797,1838108.173
-116.999999448156615,32.751370042155934,8562,41,412177,LIC,ACTIVE,2004-05-28T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3700,,HUANG  YAONAN,9142 CAMPO RD,,SPRING VALLEY,CA,91977,NEW CHINA RESTAURANT,,,,,,SAN DIEGO,137.01,6331075.093,1853991.252
-117.002897176585691,33.099189600298288,8563,47,9433,LIC,ACTIVE,1978-01-01T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,Y,12,3710,,ZOOLOGICAL SOCIETY OF SAN DIEGO,15500 SAN PASQUAL VALLEY RD,,SAN DIEGO,CA,92027,SAN DIEGO ZOO SAFARI PARK,,,,,,SAN DIEGO,207.06,6331097.99299998,1980547.722
-116.999837408035845,32.750784506648969,8564,21,535743,LIC,ACTIVE,2013-09-12T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3700,,YACOUB  LUAY KAMIL,9155 CAMPO RD,,SPRING VALLEY,CA,91977-1118,SPRING CREEK LIQUOR,,,,,,SAN DIEGO,137.01,6331123.381,1853777.854
-117.000403939670903,32.832907909941312,8565,21,454504,LIC,ACTIVE,2007-08-24T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3715,,PUTRUS  HAITHEM HABIB,8663 FANITA DR,,SANTEE,CA,92071-4023,FANITA LIQUOR AND MARKET,,,,,,SAN DIEGO,166.16,6331164.24299998,1883658.637
-117.002405649807827,33.068031751217966,8566,2,535984,LIC,ACTIVE,2014-12-09T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3700,,ARTIFACT VINEYARD AND WINERY LLC,15404 HIGHLAND VALLEY RD,,ESCONDIDO,CA,92025-3529,DOMAINE ARTEFACT,,,,,,SAN DIEGO,207.1,6331166.711,1969210.127
-117.000358174693858,32.838282230282893,8567,20,555449,LIC,ACTIVE,2015-08-31T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3715,,7 ELEVEN INC,9111 MISSION GORGE RD,,SANTEE,CA,92071,7-ELEVEN STORE 19006,,,,,,SAN DIEGO,166.16,6331192.37299999,1885613.912
-116.998527978066718,32.623093093424622,8568,20,593470,LIC,ACTIVE,2018-07-26T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3702,,WESTERN REFINING RETAIL  LLC,1382 E PALOMAR ST,,CHULA VISTA,CA,91913-1828,WESTERN REFINING RETAIL #6279/68121,,,,,,SAN DIEGO,133.1,6331192.44018375,1807315.99679896
-116.999148038083419,32.786783113723793,8569,21,524478,LIC,ACTIVE,2013-02-20T00:00:00.000Z,2020-05-31T00:00:00.000Z,,,Y,12,3707,,SEVERIN LIQUOR INC,5980 SEVERIN DR,STES 103-104,LA MESA,CA,91942,SEVERIN LIQUOR & DELI,,,,,,SAN DIEGO,151,6331429.44,1866873.95699995
-116.99882742992925,32.787174184318339,8570,41,338259,LIC,ACTIVE,1997-12-30T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,Y,12,3707,,MONTANDON  TODD M,5999 SEVERIN DR,,LA MESA,CA,91942,ROUND TABLE PIZZA,,,,,,SAN DIEGO,151,6331528.995,1867015.53499997
-116.997954314252013,32.70722665340022,8571,42,569896,LIC,ACTIVE,2016-09-19T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3700,,MI OFFICINA LLC,546 GRAND AVE,,SPRING VALLEY,CA,91977-5932,SONNY'S LAST CHANCE SALOON,,,,,,SAN DIEGO,139.03,6331588.66445473,1837925.72341138
-116.99783152556661,32.707628831279308,8572,20,363465,LIC,ACTIVE,2000-03-31T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3700,,7 ELEVEN INC,9365 JAMACHA BLVD,,SPRING VALLEY,CA,91977,7 ELEVEN 2131 15944,,,,,,SAN DIEGO,139.03,6331627.485,1838071.78
-116.998941256088145,32.838400057314288,8573,41,587271,LIC,ACTIVE,2017-10-30T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3715,,SAB-E-LEE  INC.,9159 MISSION GORGE RD,,SANTEE,CA,92071-3723,SAB E LEE THAI RESTAURANT,,,,,,SAN DIEGO,166.16,6331627.89009805,1885653.65288967
-116.997814116157144,32.70694590855873,8574,42,603165,APP,PEND,,,,,Y,12,3700,,WOLVES ENTERPRISE  LLC,546 GRAND AVE,,SPRING VALLEY,CA,91977-5932,LA BARRITA,,,,,,SAN DIEGO,139.03,6331631.05807541,1837823.26859344
-116.997732899741024,32.714653489386521,8575,20,388256,LIC,ACTIVE,2002-06-18T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3700,,7 ELEVEN INC,948 GRAND AVE,,SPRING VALLEY,CA,91977,7 ELEVEN 2131 20508,,,,,,SAN DIEGO,139.08,6331676.15199999,1840627.39599994
-116.998739437697097,32.845770432156016,8576,21,555346,LIC,ACTIVE,2015-05-15T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3715,,TOWN & COUNTRY LIQUOR MARKET AND DELI CORP,9266 CARLTON OAKS DR,,SANTEE,CA,92071-2925,TOWN & COUNTRY WINE AND SPIRITS,,,,,,SAN DIEGO,166.13,6331709.13599998,1888334.823
-116.99635514971402,32.567710788279996,8577,20,544024,LIC,ACTIVE,2014-08-13T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3710,,HERITAGE PETROLEUM INC,1625 HERITAGE RD,,SAN DIEGO,CA,92154-7512,ARCO AM PM,,,,,,SAN DIEGO,100.15,6331717.21899999,1787160.933
-116.998622665443094,32.845194357323997,8578,21,431655,APP,ACTIVE,,,,,Y,12,3715,,DAWZ INC,9292 CARLTON HILLS BLVD,,SANTEE,CA,92071,LAKES MARKET & DELI,,,,,,SAN DIEGO,166.06,6331743.495,1888124.968
-116.998622665443094,32.845194357323997,8579,21,431655,LIC,ACTIVE,2006-01-11T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3715,,DAWZ INC,9292 CARLTON HILLS BLVD,,SANTEE,CA,92071,LAKES MARKET & DELI,,,,,,SAN DIEGO,166.06,6331743.495,1888124.968
-116.998622665443094,32.845194357323997,8580,86,431655,APP,ACTIVE,,,,,Y,12,3715,,DAWZ INC,9292 CARLTON HILLS BLVD,,SANTEE,CA,92071,LAKES MARKET & DELI,,,,,,SAN DIEGO,166.06,6331743.495,1888124.968
-116.998622665443094,32.845194357323997,8581,86,431655,LIC,ACTIVE,2014-09-05T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3715,,DAWZ INC,9292 CARLTON HILLS BLVD,,SANTEE,CA,92071,LAKES MARKET & DELI,,,,,,SAN DIEGO,166.06,6331743.495,1888124.968
-116.996710622170042,32.623257293981247,8582,41,542271,LIC,ACTIVE,2014-05-06T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3702,,AZ-SUBS INC,1392 E PALOMAR ST,STE 303,CHULA VISTA,CA,91913,BULLCHICKS,,,,,,SAN DIEGO,133.1,6331752.43699998,1807371.727
-116.996710622170042,32.623257293981247,8583,41,554120,LIC,ACTIVE,2015-04-22T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,Y,12,3702,,BOUAKHAM  PARKER SOMNEUK,1392 E PALOMAR ST,STE 304,CHULA VISTA,CA,91913-1893,BAMBOO GARDEN THAI CUISINE,,,,,,SAN DIEGO,133.1,6331752.43699998,1807371.727
-116.998132012017393,32.80208546485089,8584,21,480797,LIC,ACTIVE,2009-10-23T00:00:00.000Z,2019-09-30T00:00:00.000Z,,,Y,12,3704,,RH BALLO INC,2447 FLETCHER PKWY,,EL CAJON,CA,92020-2104,FLETCHER HILLS BOTTLE SHOP,,,,,,SAN DIEGO,161,6331781.64599999,1872439.276
-116.998132012017393,32.80208546485089,8585,86,480797,LIC,ACTIVE,2018-12-19T00:00:00.000Z,2019-09-30T00:00:00.000Z,,,Y,12,3704,,RH BALLO INC,2447 FLETCHER PKWY,,EL CAJON,CA,92020-2104,FLETCHER HILLS BOTTLE SHOP,,,,,,SAN DIEGO,161,6331781.64599999,1872439.276
-116.998493408881998,32.852527674505929,8586,20,543075,LIC,ACTIVE,2014-10-20T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3715,,7 ELEVEN INC,9613 CARLTON HILLS BLVD,,SANTEE,CA,92071-1415,7 ELEVEN STORE 36659,,,,,,SAN DIEGO,166.12,6331802.347,1890792.816
-116.998275925126975,32.837897767803781,8587,48,555138,LIC,ACTIVE,2015-05-12T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3715,,THREE GOOD THINGS LLC,9179 MISSION GORGE RD,,SANTEE,CA,92071,ALIBI,,,,,,SAN DIEGO,166.16,6331830.93599999,1885469.43399999
-116.997119713834664,32.708130936843958,8588,21,373557,LIC,ACTIVE,2001-02-21T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3700,,KONJA 9 INC,9410 JAMACHA BLVD,,SPRING VALLEY,CA,91977,LA PRESA LIQUOR & DELI,,,,,,SAN DIEGO,139.09,6331847.75299999,1838252.895
-116.998145611336142,32.838420371261314,8589,21,589631,LIC,ACTIVE,2018-04-20T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,Y,12,3715,,PREFERRED LIQUORS  INC,9181 MISSION GORGE RD,,SANTEE,CA,92071,BEVERAGES 4 LESS,,,,,,SAN DIEGO,166.16,6331872.32664696,1885659.28930918
-116.998145611336142,32.838420371261314,8590,86,589631,LIC,PEND,,,,,Y,12,3715,,PREFERRED LIQUORS  INC,9181 MISSION GORGE RD,,SANTEE,CA,92071,BEVERAGES 4 LESS,,,,,,SAN DIEGO,166.16,6331872.32664696,1885659.28930918
-116.996968859422481,32.715146639774652,8591,41,569404,LIC,ACTIVE,2016-12-01T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3700,,ANDRADE  YOLANDA R,9410 APPLE ST,STE A,SPRING VALLEY,CA,91977-4304,LA SINALOENSE RESTAURANT,,,,,,SAN DIEGO,139.05,6331912.44366281,1840805.13825619
-116.996961913373823,32.714738828231908,8592,21,559119,LIC,ACTIVE,2015-09-10T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3700,,K&A AUDISH INC,949 GRAND AVE,,SPRING VALLEY,CA,91977-4915,HORSESHOE LIQUOR & MARKET,,,,,,SAN DIEGO,139.09,6331913.517,1840656.746
-116.995549345869478,32.566958140014727,8593,12,502465,LIC,SUSPEN,2011-01-11T00:00:00.000Z,2015-12-31T00:00:00.000Z,,,N,12,3710,,RED WINE & SPIRITS LLC,6630 CAMINO MAQUILADORA,UNIT B2425,SAN DIEGO,CA,92154-7521,RED WINE & SPIRITS,,,,,,SAN DIEGO,100.15,6331963.52599999,1786885.313
-116.995549345869478,32.566958140014727,8594,17,502465,LIC,ACTIVE,2011-01-11T00:00:00.000Z,2015-12-31T00:00:00.000Z,,,Y,12,3710,,RED WINE & SPIRITS LLC,6630 CAMINO MAQUILADORA,UNIT B2425,SAN DIEGO,CA,92154-7521,RED WINE & SPIRITS,,,,,,SAN DIEGO,100.15,6331963.52599999,1786885.313
-116.995549345869478,32.566958140014727,8595,18,502465,LIC,SUSPEN,2011-01-11T00:00:00.000Z,2015-12-31T00:00:00.000Z,,,Y,12,3710,,RED WINE & SPIRITS LLC,6630 CAMINO MAQUILADORA,UNIT B2425,SAN DIEGO,CA,92154-7521,RED WINE & SPIRITS,,,,,,SAN DIEGO,100.15,6331963.52599999,1786885.313
-116.997888408244179,32.845486223295275,8596,20,568898,LIC,ACTIVE,2016-07-08T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3715,,7 ELEVEN INC,9251 CARLTON HILLS BLVD,,SANTEE,CA,92071,7 ELEVEN STORE 13661D,,,,,,SAN DIEGO,166.14,6331969.76744974,1888229.54152694
-116.996173775083392,32.645232337267934,8597,41,607564,APP,PEND,,,,,Y,12,3702,,BAJA LOUNGE INC,1550 E H ST,STE D,CHULA VISTA,CA,91913-2003,BAJA LOUNGE,,,,,,SAN DIEGO,134.16,6331974.95273145,1815365.91369622
-116.996173718842442,32.645232366463716,8598,41,469625,LIC,ACTIVE,2008-10-22T00:00:00.000Z,2019-09-30T00:00:00.000Z,,,Y,12,3702,,GAMAFLO WINGS LLC,1550 E H ST,STE E,CHULA VISTA,CA,91913-2003,WINGSTOP,,,,,,SAN DIEGO,134.16,6331974.96999999,1815365.924
-116.996591197416649,32.707597339301763,8599,41,607844,APP,PEND,,,,,Y,12,3700,,GARCIA SANTIAGO  ROSALBA,566 PARAISO AVE,STE D & E,SPRING VALLEY,CA,91977,JJ MEXICAN FOOD,,,,,,SAN DIEGO,139.03,6332008.93763168,1838057.58758759
-116.996591141136079,32.707597368497822,8600,41,308507,LIC,ACTIVE,1995-06-13T00:00:00.000Z,2019-05-31T00:00:00.000Z,,,Y,12,3700,,ROBLEDO  RAFAEL MANZO,566 PARAISO AVE,STE D & E,SPRING VALLEY,CA,91977,RAFAS TACO SHOP,,,,,,SAN DIEGO,139.03,6332008.955,1838057.598
-116.997537418897878,32.844478837141345,8601,41,582791,APP,PEND,,,,,Y,12,3715,,OAKS TAVERN AND KITCHEN  LLC,9225 CARLTON HILLS BLVD,STE 21,SANTEE,CA,92071-7903,OAKS TAVERN AND KITCHEN  LLC,,,,,,SAN DIEGO,166.14,6332074.93776039,1887862.2439449
-116.997003009653525,32.785595035186702,8602,20,291217,LIC,ACTIVE,1994-01-11T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3707,,7 ELEVEN INC,5746 AMAYA DR,,LA MESA,CA,91942,7 ELEVEN 2121 13649,,,,,,SAN DIEGO,151,6332085.57799999,1866436.96
-116.996636521731062,32.803196955542553,8603,20,570232,LIC,ACTIVE,2017-02-03T00:00:00.000Z,2019-06-30T00:00:00.000Z,,,Y,12,3704,,99 CENTS ONLY STORES LLC,2320 FLETCHER PKWY,,EL CAJON,CA,92020-2103,99 CENT STORE #293,,,,,,SAN DIEGO,162.01,6332244.07357698,1872840.38356879
-116.994588311512473,32.623134009075805,8604,41,553105,LIC,ACTIVE,2015-05-15T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3702,,ST. PAUL'S EPISCOPAL HOME INC,1420 E PALOMAR ST,,CHULA VISTA,CA,91913,ST PAULS PLAZA,,,,,,SAN DIEGO,133.1,6332405.581,1807322.198
-116.996311880005905,32.83955915639428,8605,41,593522,LIC,ACTIVE,2018-11-06T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,Y,12,3715,,DARYA GRILL INC,8926 CARLTON HILLS BLVD,,SANTEE,CA,92071-2930,DARYA GRILL,,,,,,SAN DIEGO,166.06,6332438.52566124,1886069.58520448
-116.995646188895108,32.778312521985285,8606,47,198028,LIC,ACTIVE,1987-03-16T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3707,,BRIGANTINE THE,9350 FUERTE DR,,LA MESA,CA,91941,BRIGANTINE THE,,,,,,SAN DIEGO,152,6332483.62887214,1863784.3268778
-116.996167118912936,32.841206190393081,8607,20,523130,LIC,ACTIVE,2012-10-15T00:00:00.000Z,2019-09-30T00:00:00.000Z,,,Y,12,3715,,CONTRACT MANAGEMENT SERVICES INC,9009 CARLTON HILLS BLVD,,SANTEE,CA,92071-2934,TESORO SHELL GAS #63114,,,,,,SAN DIEGO,166.14,6332487.27699999,1886668.519
-116.996075078045976,32.839275360407783,8608,41,464877,LIC,ACTIVE,2008-04-18T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,Y,12,3715,,SHAMOUN  RAYAN FARANSI,8933 CARLTON HILLS BLVD,,SANTEE,CA,92071-2931,GIANT NEW YORK PIZZA 8,,,,,,SAN DIEGO,166.14,6332510.51999999,1885965.80899999
-116.994748708816559,32.707613513258117,8609,41,580126,LIC,ACTIVE,2017-06-12T00:00:00.000Z,2020-05-31T00:00:00.000Z,,,Y,12,3700,,BELINDAS FAMILIA LLC,9505 JAMACHA BLVD,,SPRING VALLEY,CA,91977-5141,BELINDAS FAMILIA/TAP TRUCK,,,,,,SAN DIEGO,139.03,6332575.7438454,1838059.41901013
-116.994748708816559,32.707613513258117,8610,58,580126,LIC,ACTIVE,2017-06-12T00:00:00.000Z,2020-05-31T00:00:00.000Z,,,N,12,3700,,BELINDAS FAMILIA LLC,9505 JAMACHA BLVD,,SPRING VALLEY,CA,91977-5141,BELINDAS FAMILIA/TAP TRUCK,,,,,,SAN DIEGO,139.03,6332575.7438454,1838059.41901013
-116.997723806765478,33.065713691533091,8611,2,551361,LIC,ACTIVE,2015-08-24T00:00:00.000Z,2019-06-30T00:00:00.000Z,,,Y,12,3700,,ZXQ ENTERPRISES  LLC,15454 HIGHLANDS CREST WAY,,ESCONDIDO,CA,92025-3503,ZXQ VINEYARDS,,,,,,SAN DIEGO,170.2,6332594.946,1968356.404
-116.995598486892945,32.838347513689897,8612,20,503602,LIC,ACTIVE,2011-05-05T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3715,,WALGREEN CO,9305 MISSION GORGE RD,,SANTEE,CA,92071-3815,WALGREENS 09817,,,,,,SAN DIEGO,166.16,6332654.49,1885627.17699997
-116.995236157255647,32.803244729404057,8613,20,413741,LIC,ACTIVE,2004-05-28T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3704,,7 ELEVEN INC,2270 FLETCHER PKWY,,EL CAJON,CA,92020,7 ELEVEN 13655,,,,,,SAN DIEGO,162.01,6332674.49399998,1872854.68699997
-116.993170046102364,32.561881636593085,8614,2,554413,LIC,ACTIVE,2015-05-27T00:00:00.000Z,2019-06-30T00:00:00.000Z,,,Y,12,3710,,BIG H WINE CORP,6825 GATEWAY PARK DR,STE 3,SAN DIEGO,CA,92154-7530,VINO URBANO,,,,,,SAN DIEGO,100.15,6332683.41999998,1785033.043
-116.993170046102364,32.561881636593085,8615,9,554413,LIC,ACTIVE,2015-05-27T00:00:00.000Z,2019-06-30T00:00:00.000Z,,,N,12,3710,,BIG H WINE CORP,6825 GATEWAY PARK DR,STE 3,SAN DIEGO,CA,92154-7530,VINO URBANO,,,,,,SAN DIEGO,100.15,6332683.41999998,1785033.043
-116.998289110176046,33.177385867600613,8616,41,444835,LIC,SUSPEN,2006-11-02T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,Y,12,3700,,KAMPS  BRUCE MICHAEL,25484 LAKE WOHLFORD RD,,ESCONDIDO,CA,92027-5620,LAKE WOHLFORD CAFE,,,,,,SAN DIEGO,201.03,6332713.36299998,2008988.74
-116.998289110176046,33.177385867600613,8617,77,444835,LIC,SUSPEN,2006-11-02T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,N,12,3700,,KAMPS  BRUCE MICHAEL,25484 LAKE WOHLFORD RD,,ESCONDIDO,CA,92027-5620,LAKE WOHLFORD CAFE,,,,,,SAN DIEGO,201.03,6332713.36299998,2008988.74
-116.995396934749792,32.839319590165402,8618,47,213003,LIC,ACTIVE,1988-02-05T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,Y,12,3715,,PLANTATION RESTAURANT GROUP INC,8915 CARLTON HILLS BLVD,,SANTEE,CA,92071,MARIETAS RESTAURANT,,,,,,SAN DIEGO,166.14,6332718.92564565,1885980.41175063
-116.995365072663319,32.839005511043709,8619,20,388841,LIC,ACTIVE,2002-07-08T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3715,,KALASHO INC,9312 MISSION GORGE RD,,SANTEE,CA,92071,K P MART,,,,,,SAN DIEGO,166.14,6332727.89499999,1885866.068
-116.99521683318784,32.838437295868374,8620,41,528013,LIC,ACTIVE,2013-02-22T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,Y,12,3715,,FAR EAST SUSHI INC,9343 MISSION GORGE RD,#112,SANTEE,CA,92071,TABU SUSHI,,,,,,SAN DIEGO,166.16,6332771.949,1885659.00499999
-116.99465813454394,32.802860030831603,8621,47,575822,LIC,ACTIVE,2017-04-25T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3704,,PANCHOS MEXICAN RESTAURANT  INC,2257 FLETCHER PKWY,,EL CAJON,CA,92020,PANCHOS MEXICAN RESTAURANT,,,,,,SAN DIEGO,161,6332851.10582747,1872713.45042372
-116.993293279886188,32.642286098640959,8622,20,529559,LIC,ACTIVE,2013-04-12T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3702,,7 ELEVEN INC,913 OTAY LAKES RD,,CHULA VISTA,CA,91913-3002,7 ELEVEN #2131-13586,,,,,,SAN DIEGO,134.16,6332854.001,1814287.625
-116.993122255615432,32.641725919973211,8623,21,543052,LIC,ACTIVE,2014-07-31T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,Y,12,3702,,SW LIQUOR INC,939 OTAY LAKES RD,,CHULA VISTA,CA,91913-3002,SOUTHWEST LIQUOR,,,,,,SAN DIEGO,134.16,6332905.196,1814083.435
-116.993487823598315,32.708077146015547,8624,21,363820,LIC,ACTIVE,2000-04-17T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,Y,12,3700,,ZIHAI  LAYTH SALEH,9548 JAMACHA BLVD,,SPRING VALLEY,CA,91977,ESPANA LIQUOR,,,,,,SAN DIEGO,139.09,6332964.80499999,1838225.338
-116.994075759300159,32.837584791434082,8625,41,536207,LIC,ACTIVE,2014-01-17T00:00:00.000Z,2019-12-31T00:00:00.000Z,,,Y,12,3715,,WING N IT  INC,9331 MISSION GORGE RD,STE 103-104,SANTEE,CA,92071-3883,WINGS N THINGS,,,,,,SAN DIEGO,166.16,6333120.218,1885346.32899997
-116.992360700783237,32.64122620346685,8626,41,517562,LIC,ACTIVE,2012-05-11T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3702,,SIMON AND CINDY INC,945 OTAY LAKES RD,STE C & D,CHULA VISTA,CA,91913,PHO CONVOY NOODLE HOUSE,,,,,,SAN DIEGO,134.16,6333138.337,1813899.949
-116.992360700783237,32.64122620346685,8627,41,532389,LIC,ACTIVE,2013-04-22T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3702,,LEE  MALHEE,945 OTAY LAKES RD,STE M & N,CHULA VISTA,CA,91913-3055,I SUSHI,,,,,,SAN DIEGO,134.16,6333138.337,1813899.949
-116.992360700783237,32.64122620346685,8628,41,558363,LIC,ACTIVE,2015-07-31T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3702,,OTAY MANDARIN CHINESE RESTAURANT LLC,945 OTAY LAKES RD,STE A,CHULA VISTA,CA,91913,OTAY MANDARIN CHINESE RESTAURANT,,,,,,SAN DIEGO,134.16,6333138.337,1813899.949
-116.992908793685743,32.707600994412935,8629,21,559830,LIC,ACTIVE,2015-10-19T00:00:00.000Z,2019-09-30T00:00:00.000Z,,,Y,12,3700,,ODESH1  INC.,9557-9559-9561 JAMACHA BLVD,,SPRING VALLEY,CA,91977,STAR LIQUOR & MARKET,,,,,,SAN DIEGO,139.03,6333141.68407536,1838050.8264824
